src,dst,dscp,size,latency
0,2,10,8862,333542
0,2,10,9759,301250
0,2,10,23,1291167
0,2,10,817550,1577916
0,2,10,5274,303583
0,2,10,961153,2831791
0,2,10,98800,2815042
0,2,10,32745,2080834
0,2,10,608,877000
0,2,10,257,827750
0,2,10,753,302375
0,2,10,6119,348958
0,2,10,3480,296500
0,2,10,154,3470791
0,2,10,764367,3653500
0,2,10,305746,984792
0,2,10,27075,938583
0,2,10,288,588292
0,2,10,67098,734542
0,2,10,9138,599250
0,2,10,376,232750
0,2,10,979207,2908041
0,2,10,41193,2573667
0,2,10,5905,2125667
0,2,10,2204,2121958
0,2,10,38617,901417
0,2,10,638,391875
0,2,10,46307,260666
0,2,10,314,472917
0,2,10,6803,265583
0,2,10,81711,1147916
0,2,10,3503,1344666
0,2,10,19802,1183916
0,2,10,62587,1185916
0,2,10,7670,415542
0,2,10,845041,2964417
0,2,10,5352,2971625
0,2,10,136,490000
0,2,10,174,489875
0,2,10,862,340084
0,2,10,5869,262250
0,2,10,9056,274042
0,2,10,750,302875
0,2,10,6247,296875
0,2,10,2220,323708
0,2,10,7127,334000
0,2,10,754,142208
0,2,10,19099,1605792
0,2,10,92403,2143750
0,2,10,8395,2879416
0,2,10,56658,1304375
0,2,10,863089,1731041
0,2,10,537813,989666
0,2,10,269,1971958
0,2,10,506199,2109625
0,2,10,1402,398125
0,2,10,967,198708
0,2,10,1140,606875
0,2,10,149652,1050416
0,2,10,902,350958
0,2,10,202,393250
0,2,10,625861,1241417
0,2,10,14577,616000
0,2,10,137,603500
0,2,10,32118,993125
0,2,10,275358,672292
0,2,10,110,128083
0,2,10,45070,1903833
0,2,10,766658,1959625
0,2,10,435,1716166
0,2,10,1352,496042
0,2,10,366,474333
0,2,10,5519,2076334
0,2,10,847885,2069584
0,2,10,495,1126042
0,2,10,6171,952750
0,2,10,4420,935083
0,2,10,1606,958666
0,2,10,16045,1122333
0,2,10,9778,1110875
0,2,10,33,476750
0,2,10,692818,2806708
0,2,10,4136,2446209
0,2,10,84264,2395959
0,2,10,80345,632791
0,2,10,687,437625
0,2,10,725,707834
0,2,10,51037,3381625
0,2,10,941372,3398250
0,2,10,779,3328167
0,2,10,78042,3349792
0,2,10,400,2373792
0,2,10,991,2070083
0,2,10,26640,2465666
0,2,10,66752,1332459
0,2,10,635,459125
0,2,10,962,631750
0,2,10,60568,542875
0,2,10,54840,328083
0,2,10,46,174375
0,2,10,5262,509083
0,2,10,610,524084
0,2,10,281,313916
0,2,10,42619,1455959
0,2,10,127737,1813083
0,2,10,55617,1518750
0,2,10,43899,1763500
0,2,10,385,1790667
0,2,10,623053,2157708
0,2,10,12577,1679250
0,2,10,2098,708416
0,2,10,46171,1243750
0,2,10,5318,893250
0,2,10,9420,432125
0,2,10,812,252041
0,2,10,12028,1887416
0,2,10,70034,2317750
0,2,10,97931,2334209
0,2,10,845,2182292
0,2,10,38510,2819917
0,2,10,46742,947166
0,2,10,899,553167
0,2,10,892946,1832917
0,2,10,161420,4293583
0,2,10,952,3145750
0,2,10,76467,2830666
0,2,10,936,1834542
0,2,10,222,284959
0,2,10,568111,3941333
0,2,10,341259,4287250
0,2,10,908,4053333
0,2,10,178,1803125
0,2,10,655880,2187417
0,2,10,2802,841292
0,2,10,584176,1694541
0,2,10,541,1028667
0,2,10,85871,1405667
0,2,10,840880,3538834
0,2,10,23747,922875
0,2,10,56859,1763667
0,2,10,79989,1317375
0,2,10,38559,1135791
0,2,10,685,548125
0,2,10,51893,2024334
0,2,10,460010,1947917
0,2,10,475,1366833
0,2,10,89294,1258792
0,2,10,48536,1728042
0,2,10,23841,180292
0,2,10,820804,1062416
0,2,10,8474,874000
0,2,10,8835,876667
0,2,10,889,232625
0,2,10,19401,728542
0,2,10,84637,1006709
0,2,10,305,833917
0,2,10,573288,1008208
0,2,10,378,629500
0,2,10,5453,436334
0,2,10,9848,423625
0,2,10,671,527542
0,2,10,951814,1863958
0,2,10,6798,1714375
0,2,10,97252,1506000
0,2,10,352,2445333
0,2,10,15,2435292
0,2,10,267720,2525833
0,2,10,90172,563708
0,2,10,1170,503334
0,2,10,29198,277250
0,2,10,368,164250
0,2,10,630471,1263166
0,2,10,126487,1055667
0,2,10,3634,1077125
0,2,10,3751,1452625
0,2,10,747811,1635667
0,2,10,505,449459
0,2,10,12270,450125
0,2,10,3568,247208
0,2,10,6370,264125
0,2,10,95126,8328583
0,2,10,11583,8339166
0,2,10,73,8354209
0,2,10,59349,9100125
0,2,10,6579,7695458
0,2,10,98200,7326917
0,2,10,441,7007375
0,2,10,1629,953416
0,2,10,813,967917
0,2,10,489610,1263375
0,2,10,4521,317334
0,2,10,532801,1333375
1,2,18,303,235083
1,2,18,37169,329666
1,2,18,337,169166
1,2,18,19800,179584
1,2,18,8127,185000
1,2,18,819521,800875
1,2,18,42004,826208
1,2,18,683999,956583
1,2,18,189,733042
1,2,18,899288,1030583
1,2,18,40,169917
1,2,18,12415,140042
1,2,18,28438,130458
1,2,18,16070,727667
1,2,18,837203,891417
1,2,18,6771,160292
1,2,18,364727,423584
1,2,18,145487,201375
1,2,18,483,121958
1,2,18,41718,170334
1,2,18,13689,141208
1,2,18,12566,126167
1,2,18,361,164459
1,2,18,3233,121500
1,2,18,25297,127209
1,2,18,22995,174375
1,2,18,9555,137208
1,2,18,4565,116083
1,2,18,343942,401584
1,2,18,321,126541
1,2,18,68947,180750
1,2,18,579288,566208
1,2,18,3046,419125
1,2,18,602,146500
1,2,18,1762,121875
1,2,18,531908,480083
1,2,18,376295,356708
1,2,18,68455,151083
1,2,18,840634,640709
1,2,18,33020,123125
1,2,18,575,118500
1,2,18,36680,184791
1,2,18,326585,619584
1,2,18,535457,668833
1,2,18,957,209000
1,2,18,244,197542
1,2,18,5302,164667
1,2,18,90978,178958
1,2,18,83263,220708
1,2,18,2899,118750
1,2,18,6781,165125
1,2,18,3175,157958
1,2,18,4406,335875
1,2,18,987700,790834
1,2,18,48,342625
1,2,18,2168,340583
1,2,18,977,222292
1,2,18,125,86917
1,2,18,705,422125
1,2,18,623478,572208
1,2,18,11976,122125
1,2,18,724604,682333
1,2,18,625618,549792
1,2,18,87214,252041
1,2,18,45490,234666
1,2,18,30564,192416
1,2,18,457808,342750
1,2,18,923195,604833
1,2,18,99381,293959
1,2,18,3076,210541
1,2,18,126,116667
1,2,18,251460,295250
1,2,18,93142,220958
1,2,18,7535,146709
1,2,18,999600,682417
1,2,18,5245,139000
1,2,18,436974,471958
1,2,18,3778,146416
1,2,18,191,74625
1,2,18,41837,231875
1,2,18,57391,224834
1,2,18,81886,296292
1,2,18,224,82416
1,2,18,285,149459
1,2,18,8709,173541
1,2,18,230,79666
1,2,18,934,158167
1,2,18,576069,546208
1,2,18,233,120458
1,2,18,709,149000
1,2,18,297712,375708
1,2,18,7709,223833
1,2,18,59852,576917
1,2,18,718031,585916
1,2,18,181,166458
1,2,18,484226,387208
1,2,18,6213,136916
1,2,18,161,84208
1,2,18,4273,202375
1,2,18,6579,177459
1,2,18,6646,196375
1,2,18,32723,212041
1,2,18,501,182125
1,2,18,43,174666
1,2,18,210105,414875
1,2,18,287331,423333
1,2,18,4009,113375
1,2,18,403,170334
1,2,18,2135,347791
1,2,18,680880,659708
1,2,18,56193,338417
1,2,18,615,170583
1,2,18,39931,516291
1,2,18,617837,622250
1,2,18,11765,180167
1,2,18,305740,364458
1,2,18,74238,341709
1,2,18,594987,618084
1,2,18,43628,322333
1,2,18,371,298834
1,2,18,7552,208542
1,2,18,3193,232375
1,2,18,52681,266041
1,2,18,84109,346958
1,2,18,237412,294292
1,2,18,91528,316750
1,2,18,46854,250375
1,2,18,1866,217625
1,2,18,890,210000
1,2,18,8005,182125
1,2,18,84945,245292
1,2,18,705,136333
1,2,18,760,462166
1,2,18,740825,645208
1,2,18,15361,112291
1,2,18,87655,663750
1,2,18,660051,655334
1,2,18,715,513042
1,2,18,346,513000
1,2,18,231161,315500
1,2,18,5913,283750
1,2,18,474,282458
1,2,18,29234,141334
1,2,18,449582,450041
1,2,18,7945,160292
1,2,18,665227,593500
1,2,18,399432,434666
1,2,18,4288,190500
1,2,18,723758,848208
1,2,18,171873,845458
1,2,18,890,430250
1,2,18,51955,849250
1,2,18,819,138458
1,2,18,2871,219583
1,2,18,4810,163875
1,2,18,870,220167
1,2,18,6463,201875
1,2,18,966770,1506542
1,2,18,691219,1096166
1,2,18,4523,165750
1,2,18,645,702750
1,2,18,917576,906250
1,2,18,418,525334
1,2,18,58798,528834
1,2,18,7567,163583
1,2,18,412749,385292
1,2,18,40470,215958
1,2,18,856494,884375
1,2,18,336200,991500
1,2,18,9893,721084
1,2,18,6340,137000
1,2,18,1272,217041
1,2,18,5578,207708
1,2,18,688,253000
1,2,18,8132,224083
1,2,18,147018,371625
1,2,18,79517,234250
1,2,18,951,167916
1,2,18,326,177584
1,2,18,5746,219833
1,2,18,31144,979167
1,2,18,854101,897291
1,2,18,60867,279875
1,2,18,2724,172042
1,2,18,248,121500
1,2,18,33700,390583
1,2,18,26985,295375
1,2,18,919,159375
1,2,18,897592,793708
1,2,18,521240,744375
1,2,18,588763,844125
1,2,18,469369,673792
1,2,18,676,214042
1,2,18,192572,356750
1,2,18,110,337542
1,2,18,5108,203917
1,2,18,9000,267000
1,2,18,183809,336750
1,2,18,131722,329917
1,2,18,7107,376084
1,2,18,645405,497250
1,2,18,2239,139417
1,2,18,745833,669542
1,2,18,241524,412666
1,2,18,43,112125
1,2,18,723,127542
1,2,18,967126,933834
1,2,18,691,152916
1,2,18,120,147541
1,2,18,564,166750
1,2,18,353681,435500
1,2,18,574373,611292
1,2,18,8379,280541
1,2,18,103,107041
1,2,18,810504,749583
1,2,18,40192,217125
1,2,18,40499,269375
1,2,18,964,227541
1,2,18,5338,234500
1,2,18,54614,316209
1,2,18,402,825084
1,2,18,904331,922917
1,2,18,765,144583
1,2,18,7455,169542
1,2,18,24787,243250
1,2,18,416,232000
1,2,18,225,231292
1,2,18,38640,658875
1,2,18,489,1145583
1,2,18,825801,1757542
1,2,18,12940,1007334
1,2,18,14963,542375
1,2,18,45623,604458
1,2,18,2527,198959
1,2,18,247,176459
1,2,18,274,153292
1,2,18,4874,276750
1,2,18,3225,154000
1,2,18,46264,384584
1,2,18,27678,269291
1,2,18,300,232333
1,2,18,711,222625
1,2,18,14495,231000
1,2,18,168996,342292
1,2,18,968992,831125
1,2,18,3032,322667
1,2,18,460,303042
1,2,18,42627,273375
1,2,18,1578,313417
1,2,18,836,240542
1,2,18,118,333500
1,2,18,7700,359167
1,2,18,25406,266375
1,2,18,34502,207333
1,2,18,572,232292
1,2,18,365405,402291
1,2,18,85720,231333
1,2,18,820,146958
1,2,18,3497,120167
1,2,18,8247,177042
1,2,18,831970,720416
1,2,18,597,350125
1,2,18,846,143959
1,2,18,838830,613459
1,2,18,935271,748916
1,2,18,357,518958
1,2,18,460135,611083
1,2,18,9628,293833
1,2,18,737,298584
1,2,18,89464,316709
1,2,18,6321,139167
1,2,18,12433,242333
1,2,18,198,238417
1,2,18,2527,310958
1,2,18,431820,456583
1,2,18,34877,179458
1,2,18,102158,222209
1,2,18,71492,203458
1,2,18,855425,663916
1,2,18,789914,600708
1,2,18,468,121000
1,2,18,41725,228375
1,2,18,106,97625
1,2,18,512678,411500
1,2,18,9896,375375
1,2,18,5233,187875
1,2,18,6298,177625
1,2,18,933066,809417
1,2,18,82779,458000
1,2,18,65660,444875
1,2,18,3106,260375
1,2,18,84756,429917
1,2,18,383502,492625
1,2,18,587,153375
1,2,18,169,1003333
1,2,18,883013,1110250
1,2,18,192433,729333
1,2,18,635,156250
1,2,18,2883,527833
1,2,18,755594,680000
1,2,18,667,124958
1,2,18,5435,223375
1,2,18,567289,578125
1,2,18,5154,231583
1,2,18,666,215042
1,2,18,703,188333
1,2,18,211555,485458
1,2,18,442726,490541
1,2,18,128291,291292
1,2,18,6570,156125
1,2,18,443736,590417
1,2,18,124045,213833
1,2,18,91,96708
1,2,18,621524,946417
1,2,18,999939,1115708
1,2,18,78469,1149917
1,2,18,333,594291
1,2,18,205,420416
1,2,18,2428,404500
1,2,18,969677,766666
1,2,18,14491,125000
1,2,18,364172,589542
1,2,18,4266,239875
1,2,18,4986,175958
1,2,18,794621,792667
1,2,18,832748,1036750
1,2,18,784568,1212208
1,2,18,95748,191416
1,2,18,17928,221583
1,2,18,9445,180833
1,2,18,8019,160708
1,2,18,437549,748250
1,2,18,698,183542
1,2,18,92094,620459
1,2,18,320870,365667
1,2,18,25627,617208
1,2,18,851126,626833
1,2,18,712,136625
1,2,18,909,143000
1,2,18,83321,173083
1,2,18,832326,783458
1,2,18,910,224333
1,2,18,940500,608083
1,2,18,30786,451083
1,2,18,271842,427250
1,2,18,277419,515167
1,2,18,13739,376083
1,2,18,8079,329333
1,2,18,65,199167
1,2,18,68906,390583
1,2,18,6615,391709
1,2,18,6012,110917
1,2,18,7413,121959
1,2,18,5067,591333
1,2,18,48976,501625
1,2,18,19,463250
1,2,18,484,197000
1,2,18,316,97792
1,2,18,9079,122667
1,2,18,350946,343791
1,2,18,860800,592833
1,2,18,97579,241083
1,2,18,522,447042
1,2,18,298598,491500
1,2,18,2356,376833
1,2,18,1942,428875
1,2,18,2273,410208
1,2,18,189,443625
1,2,18,41893,102250
1,2,18,12492,333542
1,2,18,7892,137750
1,2,18,862013,571083
1,2,18,870,509916
1,2,18,989782,726333
1,2,18,2856,121750
1,2,18,706297,791708
1,2,18,488128,661833
1,2,18,68408,203625
1,2,18,5923,131584
1,2,18,879204,959458
1,2,18,5754,554417
1,2,18,876,806542
1,2,18,8874,739208
1,2,18,796,519959
1,2,18,99833,716625
1,2,18,212249,230084
1,2,18,2353,111916
1,2,18,13,130417
1,2,18,94691,218667
1,2,18,66798,735292
1,2,18,239,724000
1,2,18,3138,207042
1,2,18,597554,1051208
1,2,18,507625,856417
1,2,18,219,285292
1,2,18,873035,1320791
1,2,18,834,1444583
1,2,18,726,1839667
1,2,18,121,1826541
1,2,18,745863,1973083
1,2,18,2637,1845916
1,2,18,51122,1914750
1,2,18,2830,1902666
1,2,18,41819,1898750
1,2,18,351,453917
1,2,18,7954,655292
1,2,18,837,376083
1,2,18,595059,2042166
1,2,18,30547,1440584
1,2,18,847,947375
1,2,18,8037,996166
1,2,18,80,409459
1,2,18,7801,1092666
1,2,18,522,1068958
1,2,18,443,1086125
1,2,18,548644,1222333
1,2,18,2826,484042
1,2,18,870,223000
1,2,18,404128,1132542
1,2,18,935,973708
1,2,18,183,490958
1,2,18,923568,3191417
1,2,18,930,3164833
1,2,18,141947,3308875
1,2,18,188700,926250
1,2,18,2627,1543125
1,2,18,937001,2563875
1,2,18,14552,729542
1,2,18,12586,913375
1,2,18,672,926000
1,2,18,92087,1057958
1,2,18,8605,171083
1,2,18,966230,1359250
1,2,18,633,234375
1,2,18,78425,885208
1,2,18,2304,438875
1,2,18,336,401458
1,2,18,25159,776750
1,2,18,3427,758084
1,2,18,313,696875
1,2,18,789,747084
1,2,18,329810,1746458
1,2,18,21049,497500
1,2,18,660,1338250
1,2,18,1692,1378584
1,2,18,291949,1746125
1,2,18,66279,1660084
1,2,18,64026,1050667
1,2,18,290,1029750
1,2,18,79229,1236292
1,2,18,548072,1586042
1,2,18,6722,445250
1,2,18,26063,270708
1,2,18,7235,1103917
1,2,18,898121,1371583
1,2,18,8929,4292917
1,2,18,63511,3012750
1,2,18,871999,4362959
1,2,18,601,4286375
1,2,18,677,3015583
1,2,18,7898,4372500
1,2,18,130,1604125
1,2,18,4658,1418292
1,2,18,570268,1784875
1,2,18,158,341250
1,2,18,974849,1844375
1,2,18,835,1390291
1,2,18,9030,964042
1,2,18,489,1713458
1,2,18,831354,2295791
1,2,18,48132,520625
1,2,18,125,404083
1,2,18,183997,919417
1,2,18,43606,927958
1,2,18,193592,951166
1,2,18,348399,820334
1,2,18,309,152000
1,2,18,100,408125
1,2,18,966908,2749166
1,2,18,28860,2007375
1,2,18,6547,273500
1,2,18,282903,609250
1,2,18,382,1610125
1,2,18,678032,1630458
1,2,18,983,1470542
1,2,18,20610,1485458
1,2,18,15251,1479584
1,2,18,378281,1698875
1,2,18,96352,482292
1,2,18,366770,530125
1,2,18,941,846292
1,2,18,72145,906500
1,2,18,24547,1666542
1,2,18,520701,1886875
1,2,18,80059,1412375
1,2,18,209515,1599541
1,2,18,5288,323459
1,2,18,6497,426750
1,2,18,6893,311208
1,2,18,96629,256625
1,2,18,6783,200542
1,2,18,3531,265625
1,2,18,3540,150375
1,2,18,746,239458
1,2,18,6644,234708
1,2,18,239,868958
1,2,18,3635,508958
1,2,18,3889,760833
1,2,18,20694,748541
1,2,18,901318,2207125
1,2,18,243309,1664041
1,2,18,873123,2347792
1,2,18,9250,761875
1,2,18,721,374625
1,2,18,968724,2951666
1,2,18,32778,1281916
1,2,18,130436,562084
1,2,18,48561,548583
1,2,18,751224,1109667
1,2,18,67898,521000
1,2,18,408,480292
1,2,18,80133,608958
1,2,18,345,192500
1,2,18,79724,1824000
1,2,18,633965,1520542
1,2,18,666297,1710625
1,2,18,9809,735917
1,2,18,938189,1574583
1,2,18,78707,1687083
1,2,18,637,489542
1,2,18,1404,1203667
1,2,18,5029,1271125
1,2,18,414663,751708
1,2,18,8636,169125
1,2,18,997073,2087542
1,2,18,985363,1813875
1,2,18,1844,1036792
1,2,18,2258,524125
1,2,18,7607,436333
1,2,18,359053,895625
1,2,18,3243,464083
1,2,18,297079,835000
1,2,18,447,1549667
1,2,18,694787,1552125
1,2,18,802747,2521333
1,2,18,206,2334042
1,2,18,5189,404833
1,2,18,2542,430083
1,2,18,75557,1072333
1,2,18,76080,894250
1,2,18,840,771667
1,2,18,92469,1018583
1,2,18,89791,443042
1,2,18,78738,1023250
1,2,18,67080,1044375
1,2,18,1394,749709
1,2,18,224788,922667
1,2,18,3546,291167
1,2,18,70013,480750
1,2,18,403215,716542
1,2,18,651,682583
1,2,18,14368,190916
1,2,18,673361,981708
1,2,18,47094,821542
1,2,18,6900,302208
1,2,18,7283,294959
1,2,18,5035,223625
1,2,18,467,231709
1,2,18,179753,646667
1,2,18,72196,558166
1,2,18,595,304833
1,2,18,27440,1655084
1,2,18,997126,5612292
1,2,18,777619,4813417
1,2,18,197803,5835417
1,2,18,589993,1709042
1,2,18,324323,828125
1,2,18,7264,821583
1,2,18,466,195459
1,2,18,794124,1858042
1,2,18,185574,697750
1,2,18,78898,310542
1,2,18,181817,718666
1,2,18,79046,428458
1,2,18,481,481458
1,2,18,40897,402458
1,2,18,388572,1739708
1,2,18,138758,1828875
1,2,18,635109,1907333
1,2,18,52915,1153250
1,2,18,401,554834
1,2,18,4102,424000
1,2,18,548,1597125
1,2,18,664962,2191541
1,2,18,145918,826333
1,2,18,360,608208
1,2,18,27017,1522083
1,2,18,898496,1572333
1,2,18,9190,383208
1,2,18,28489,1463167
1,2,18,183095,1592791
1,2,18,870,1614250
1,2,18,4945,1570125
1,2,18,2785,544125
1,2,18,4369,595541
1,2,18,10129,3057542
1,2,18,689501,3261875
1,2,18,574691,3151291
1,2,18,964,2427292
1,2,18,11015,1233584
1,2,18,316259,1357208
1,2,18,628,1557250
1,2,18,527,1671250
1,2,18,687,894500
1,2,18,75293,870750
1,2,18,346,1167291
1,2,18,418674,1523458
1,2,18,401228,3798417
1,2,18,347988,3931333
1,2,18,3633,1321708
1,2,18,34,1272291
1,2,18,948,1456458
1,2,18,76867,1287042
1,2,18,99908,654375
1,2,18,784098,4045584
1,2,18,44253,2555959
1,2,18,798,4420250
1,2,18,124,2522292
1,2,18,34083,2576000
1,2,18,67118,4116125
1,2,18,839827,3250584
1,2,18,6324,2337333
1,2,18,898,2443750
1,2,18,739465,1610292
1,2,18,199082,1707584
1,2,18,290,808125
1,2,18,193027,918291
1,2,18,953,808542
1,2,18,10450,862750
1,2,18,9974,905125
1,2,18,4859,878333
1,2,18,620,1140042
1,2,18,297434,1189125
1,2,18,956,652792
1,2,18,5484,500333
1,2,18,5687,363042
1,2,18,15277,402542
1,2,18,888733,3742583
1,2,18,2123,1972458
1,2,18,645667,4576042
1,2,18,555924,3843834
1,2,18,987,2562167
1,2,18,255933,2955541
1,2,18,722,769916
1,2,18,781329,2502500
1,2,18,62756,1161041
1,2,18,1324,499541
1,2,18,5735,544625
1,2,18,7433,2669167
1,2,18,5821,2651916
1,2,18,2576,2601958
1,2,18,943219,3533208
1,2,18,446,2385458
1,2,18,889,2274042
1,2,18,64673,1624625
1,2,18,37467,1173167
1,2,18,92,1161750
1,2,18,582,1197125
1,2,18,775,535583
1,2,18,506,519500
1,2,18,191,344250
1,2,18,4268,418916
1,2,18,99721,468750
1,2,18,44098,444542
1,2,18,853929,1590875
1,2,18,786018,1884292
1,2,18,567,1303375
1,2,18,4552,871250
1,2,18,419,1226833
1,2,18,447,1254875
1,2,18,122,1250791
1,2,18,12,2340791
1,2,18,87260,2646167
1,2,18,315314,2697125
1,2,18,606,2651000
1,2,18,29868,2625000
1,2,18,2059,2304625
1,2,18,650,1014625
1,2,18,98724,4937208
1,2,18,562339,4745042
1,2,18,2318,3042750
1,2,18,678,4780667
1,2,18,576258,5086583
1,2,18,666887,3348833
1,2,18,95,2632417
1,2,18,908,2626833
1,2,18,6910,2231791
1,2,18,19933,2211625
1,2,18,33925,2346917
1,2,18,3569,371791
1,2,18,9982,503584
1,2,18,190,513875
1,2,18,4893,527375
1,2,18,3893,223208
1,2,18,323337,1434041
1,2,18,69161,1238000
1,2,18,663,1177708
1,2,18,63320,1465500
1,2,18,668,290292
1,2,18,14767,329583
1,2,18,49152,441167
1,2,18,47609,1149416
1,2,18,1729,1207541
1,2,18,206,591709
1,2,18,7685,1092166
1,2,18,7802,1151042
1,2,18,202788,1315125
1,2,18,70126,718417
1,2,18,8374,691125
1,2,18,58584,729125
1,2,18,551,748083
1,2,18,838,758750
1,2,18,13117,150916
1,2,18,73671,1823250
1,2,18,801,1903708
1,2,18,147534,1855000
1,2,18,216354,1802708
1,2,18,167274,940125
1,2,18,83129,928834
1,2,18,1088,905667
1,2,18,71934,1652709
1,2,18,630099,2125333
1,2,18,52181,680583
1,2,18,14515,491125
1,2,18,44368,583042
1,2,18,5361,660000
1,2,18,402892,4144459
1,2,18,835324,3358458
1,2,18,7920,3219958
1,2,18,61256,3551209
1,2,18,834,3676625
1,2,18,742,3537833
1,2,18,32150,4092333
1,2,18,192145,3316917
1,2,18,1384,755667
1,2,18,42214,927042
1,2,18,693,251125
1,2,18,306,239459
1,2,18,5396,1322417
1,2,18,999,1156500
1,2,18,8902,1302750
1,2,18,674426,1175833
1,2,18,201,236959
1,2,18,473,203917
1,2,18,2403,488542
1,2,18,80133,498458
1,2,18,35632,219459
1,2,18,170843,456125
1,2,18,462474,986666
1,2,18,85015,836834
1,2,18,10,843333
1,2,18,355,342250
1,2,18,141778,1178959
1,2,18,384,812000
1,2,18,744,846916
1,2,18,336547,863667
1,2,18,810,662542
1,2,18,7649,653750
1,2,18,3419,934042
1,2,18,346,502792
1,2,18,93819,629875
1,2,18,279,1948250
1,2,18,2666,1925375
1,2,18,300,2063375
1,2,18,322026,1654167
1,2,18,9119,482042
1,2,18,20,308583
1,2,18,71786,1127500
1,2,18,339849,1227125
1,2,18,89676,856000
1,2,18,352839,1060875
1,2,18,1580,862958
1,2,18,6842,847000
1,2,18,35565,840916
1,2,18,542,693250
1,2,18,33359,706875
1,2,18,8872,521334
1,2,18,280723,618250
1,2,18,79119,682125
1,2,18,7182,542709
1,2,18,7455,544375
1,2,18,2,460625
1,2,18,449,1328666
1,2,18,560245,1540583
1,2,18,91583,977500
1,2,18,451294,935875
1,2,18,8702,1527083
1,2,18,2658,1453166
1,2,18,339,1554209
1,2,18,354,1391125
1,2,18,218085,1952834
1,2,18,39215,1022750
1,2,18,466,347791
1,2,18,623545,1309458
1,2,18,935022,2173166
1,2,18,3929,627042
1,2,18,6280,500333
1,2,18,33632,528000
1,2,18,8821,277917
1,2,18,622405,1095750
1,2,18,67190,762542
1,2,18,9594,715625
1,2,18,352964,701625
1,2,18,21105,731333
1,2,18,369461,475166
1,2,18,677511,1524291
1,2,18,635,249875
1,2,18,62335,458875
1,2,18,405347,860291
1,2,18,9385,570250
1,2,18,4360,197209
1,2,18,976,206833
1,2,18,156,200666
1,2,18,273565,699334
1,2,18,5852,204667
1,2,18,527438,821542
1,2,18,30,692833
1,2,18,9792,211541
1,2,18,6142,225958
1,2,18,972907,1273666
1,2,18,272918,726000
1,2,18,12295,483208
1,2,18,888548,1429750
1,2,18,217,1176667
1,2,18,4302,1549625
1,2,18,564876,1708458
1,2,18,105,691250
1,2,18,301,887084
1,2,18,570,817125
1,2,18,47,912625
1,2,18,47320,988917
1,2,18,91703,987333
1,2,18,7231,856167
1,2,18,370,965125
1,2,18,88734,1236375
1,2,18,336736,1086208
1,2,18,4382,949791
1,2,18,89000,963500
1,2,18,388,140625
1,2,18,555,507125
1,2,18,18017,495667
1,2,18,8506,361250
1,2,18,71879,534458
1,2,18,340,275250
1,2,18,496351,1295833
1,2,18,805,324875
1,2,18,72592,612833
1,2,18,509,456334
1,2,18,98158,801000
1,2,18,223138,850708
1,2,18,632,458958
1,2,18,63140,457083
1,2,18,97533,474208
1,2,18,3238,186584
1,2,18,292,176459
1,2,18,26902,2567708
1,2,18,7172,2541500
1,2,18,254382,2667667
1,2,18,330137,1620000
1,2,18,48320,2619375
1,2,18,45120,2399708
1,2,18,501514,2693459
1,2,18,816702,2208500
1,2,18,75589,1228375
1,2,18,5665,634834
1,2,18,684,689000
1,2,18,617,462375
1,2,18,710,624584
1,2,18,211,574417
1,2,18,817,761250
1,2,18,294749,1155459
1,2,18,85817,1080417
1,2,18,76,494125
1,2,18,93749,588458
1,2,18,526,567250
1,2,18,990,668834
1,2,18,3330,672583
1,2,18,160,347292
1,2,18,918586,1622708
1,2,18,77417,1217208
1,2,18,579,692333
1,2,18,32244,778209
1,2,18,987621,1744666
1,2,18,619,785167
1,2,18,8368,1716459
1,2,18,417843,805041
1,2,18,521,577459
1,2,18,546,573166
1,2,18,506,943583
1,2,18,324461,569458
1,2,18,71922,264166
1,2,18,87326,1025750
1,2,18,886,553583
1,2,18,97882,746042
1,2,18,124,699500
1,2,18,44708,577292
1,2,18,433,239916
1,2,18,347353,763000
1,2,18,185392,551958
1,2,18,314,459042
1,2,18,10301,1667708
1,2,18,881612,2537000
1,2,18,85487,2143417
1,2,18,619,521709
1,2,18,636,527833
1,2,18,79673,384709
1,2,18,290943,618333
1,2,18,1821,196500
1,2,18,423,186584
1,2,18,819,133375
1,2,18,676033,1034958
1,2,18,79129,602375
1,2,18,127869,612791
1,2,18,673,274042
1,2,18,919,269666
1,2,18,66,178875
1,2,18,569,761333
1,2,18,543180,801292
1,2,18,814,420584
1,2,18,69071,464167
1,2,18,7665,508375
1,2,18,817398,1181542
1,2,18,975247,2178458
1,2,18,4746,709958
1,2,18,57622,837542
1,2,18,616,460125
1,2,18,893,1343417
1,2,18,838887,1536458
1,2,18,548,1038917
1,2,18,45297,757875
1,2,18,702886,1402250
1,2,18,634,1393084
1,2,18,4526,1060541
1,2,18,15871,1015625
1,2,18,42373,597875
1,2,18,1339,360916
1,2,18,64872,531750
1,2,18,100674,420708
1,2,18,7462,170042
1,2,18,9228,149125
1,2,18,58161,227916
1,2,18,200072,625750
1,2,18,6033,468084
1,2,18,8062,178791
1,2,18,686,561750
1,2,18,122370,677291
1,2,18,6,662833
1,2,18,31642,618542
1,2,18,34969,693250
1,2,18,36370,594625
1,2,18,1105,181334
1,2,18,7815,320458
1,2,18,14789,264375
1,2,18,77812,275625
1,2,18,335304,762833
1,2,18,406694,893541
1,2,18,544,157792
1,2,18,239022,630875
1,2,18,197189,388541
